ACC,7.2534,6850,819,1873,.437,652,1368,.477,167,505,.331,506,715,.708,446,754,1200,402,271,171,306,546,2311,68.0,MAC,-1.4533,6701,779,1684,.463,584,1091,.535,195,593,.329,620,856,.724,323,820,1143,376,194,111,464,602,2373,71.9,0
MWC,4.8434,6899,847,1851,.458,650,1258,.517,197,593,.332,625,863,.724,360,936,1296,522,162,172,361,577,2516,74.0,Pac-12,9.0036,7226,896,1950,.459,688,1379,.499,208,571,.364,616,877,.702,347,910,1257,415,191,154,409,655,2616,72.7,1
Big 12,11.4035,7048,955,1937,.493,766,1381,.555,189,556,.340,665,935,.711,416,920,1336,523,204,196,463,732,2764,79.0,OVC,-4.3434,6824,881,1810,.487,566,1003,.564,315,807,.390,600,798,.752,243,641,884,498,299,67,359,707,2677,78.7,0
ACC,7.5436,7332,895,1944,.460,712,1422,.501,183,522,.351,613,861,.712,432,859,1291,563,254,107,373,620,2586,71.8,SEC,8.5439,7799,945,2056,.460,690,1345,.513,255,711,.359,582,871,.668,437,948,1385,509,274,118,418,611,2727,69.9,1
Pac-12,7.6237,7450,1073,2196,.489,844,1593,.530,229,603,.380,628,839,.749,368,940,1308,636,341,111,379,652,3003,81.2,Southland,-6.7635,7050,922,1992,.463,674,1274,.529,248,718,.345,569,800,.711,451,735,1186,574,257,104,393,730,2661,76.0,0
ACC,7.2534,6850,819,1873,.437,652,1368,.477,167,505,.331,506,715,.708,446,754,1200,402,271,171,306,546,2311,68.0,A-10,5.3437,7450,935,2018,.463,692,1374,.504,243,644,.377,558,819,.681,414,875,1289,485,222,96,442,736,2671,72.2,1
Pac-12,9.0036,7226,896,1950,.459,688,1379,.499,208,571,.364,616,877,.702,347,910,1257,415,191,154,409,655,2616,72.7,Big 12,11.4035,7048,955,1937,.493,766,1381,.555,189,556,.340,665,935,.711,416,920,1336,523,204,196,463,732,2764,79.0,0
Pac-12,7.6237,7450,1073,2196,.489,844,1593,.530,229,603,.380,628,839,.749,368,940,1308,636,341,111,379,652,3003,81.2,SEC,8.5439,7799,945,2056,.460,690,1345,.513,255,711,.359,582,871,.668,437,948,1385,509,274,118,418,611,2727,69.9,1
A-10,5.3437,7450,935,2018,.463,692,1374,.504,243,644,.377,558,819,.681,414,875,1289,485,222,96,442,736,2671,72.2,Pac-12,9.0036,7226,896,1950,.459,688,1379,.499,208,571,.364,616,877,.702,347,910,1257,415,191,154,409,655,2616,72.7,0
A-10,5.3437,7450,935,2018,.463,692,1374,.504,243,644,.377,558,819,.681,414,875,1289,485,222,96,442,736,2671,72.2,SEC,8.5439,7799,945,2056,.460,690,1345,.513,255,711,.359,582,871,.668,437,948,1385,509,274,118,418,611,2727,69.9,1
ACC,7.8637,7428,855,1884,.454,649,1325,.490,206,559,.369,533,792,.673,379,933,1312,484,193,150,362,594,2449,66.2,Big South,-6.3134,6873,861,1969,.437,649,1341,.484,212,628,.338,524,758,.691,434,902,1336,362,216,96,473,668,2458,72.3,0
A-10,4.4233,6622,839,1812,.463,652,1298,.502,187,514,.364,550,845,.651,394,835,1229,461,235,135,428,595,2415,73.2,AAC,7.1434,6850,958,2009,.477,776,1457,.533,182,552,.330,516,801,.644,427,841,1268,591,294,159,449,612,2614,76.9,1
Ivy,-0.4732,6500,786,1691,.465,602,1213,.496,184,478,.385,587,811,.724,335,757,1092,449,243,155,365,566,2343,73.2,AAC,5.2834,6801,805,1893,.425,609,1308,.466,196,585,.335,519,733,.708,457,767,1224,425,268,188,377,596,2325,68.4,0
CAA,-1.0935,7027,936,2108,.444,684,1381,.495,252,727,.347,658,925,.711,385,879,1264,377,208,123,334,660,2782,79.5,Big Ten,9.3838,7674,1024,2159,.474,717,1376,.521,307,783,.392,515,728,.707,395,1005,1400,637,259,174,430,721,2870,75.5,1
ACC,8.4234,6851,953,2057,.463,807,1623,.497,146,434,.336,552,882,.626,483,867,1350,523,249,161,406,690,2604,76.6,Big East,7.8535,7250,849,1984,.428,631,1356,.465,218,628,.347,650,831,.782,432,846,1278,476,194,173,406,603,2566,73.3,0
MEAC,-8.0334,6901,847,1832,.462,663,1287,.515,184,545,.338,635,872,.728,403,794,1197,500,262,137,389,660,2513,73.9,Big 12,9.8836,7324,1062,2239,.474,761,1399,.544,301,840,.358,564,814,.693,375,1012,1387,663,214,106,380,623,2989,83.0,1
AAC,8.6240,8050,971,2163,.449,684,1422,.481,287,741,.387,644,829,.777,387,1002,1389,488,281,230,457,719,2873,71.8,A-10,5.0834,6825,840,1789,.470,590,1129,.523,250,660,.379,503,780,.645,319,899,1218,476,151,154,409,544,2433,71.6,0
Horizon,-0.4435,7076,808,1888,.428,563,1134,.496,245,754,.325,604,823,.734,343,839,1182,476,200,85,469,630,2465,70.4,Big East,7.5034,6925,870,1907,.456,566,1052,.538,304,855,.356,607,848,.716,379,884,1263,523,236,141,406,672,2651,78.0,1
ACC,7.8637,7428,855,1884,.454,649,1325,.490,206,559,.369,533,792,.673,379,933,1312,484,193,150,362,594,2449,66.2,AAC,7.1434,6850,958,2009,.477,776,1457,.533,182,552,.330,516,801,.644,427,841,1268,591,294,159,449,612,2614,76.9,0
Ivy,-0.4732,6500,786,1691,.465,602,1213,.496,184,478,.385,587,811,.724,335,757,1092,449,243,155,365,566,2343,73.2,Big Ten,9.3838,7674,1024,2159,.474,717,1376,.521,307,783,.392,515,728,.707,395,1005,1400,637,259,174,430,721,2870,75.5,1
Big 12,9.8836,7324,1062,2239,.474,761,1399,.544,301,840,.358,564,814,.693,375,1012,1387,663,214,106,380,623,2989,83.0,ACC,8.4234,6851,953,2057,.463,807,1623,.497,146,434,.336,552,882,.626,483,867,1350,523,249,161,406,690,2604,76.6,0
Big East,7.5034,6925,870,1907,.456,566,1052,.538,304,855,.356,607,848,.716,379,884,1263,523,236,141,406,672,2651,78.0,AAC,8.6240,8050,971,2163,.449,684,1422,.481,287,741,.387,644,829,.777,387,1002,1389,488,281,230,457,719,2873,71.8,1
Big Ten,9.3838,7674,1024,2159,.474,717,1376,.521,307,783,.392,515,728,.707,395,1005,1400,637,259,174,430,721,2870,75.5,ACC,7.8637,7428,855,1884,.454,649,1325,.490,206,559,.369,533,792,.673,379,933,1312,484,193,150,362,594,2449,66.2,0
Big 12,9.8836,7324,1062,2239,.474,761,1399,.544,301,840,.358,564,814,.693,375,1012,1387,663,214,106,380,623,2989,83.0,AAC,8.6240,8050,971,2163,.449,684,1422,.481,287,741,.387,644,829,.777,387,1002,1389,488,281,230,457,719,2873,71.8,1
AAC,8.6240,8050,971,2163,.449,684,1422,.481,287,741,.387,644,829,.777,387,1002,1389,488,281,230,457,719,2873,71.8,Big Ten,9.3838,7674,1024,2159,.474,717,1376,.521,307,783,.392,515,728,.707,395,1005,1400,637,259,174,430,721,2870,75.5,0
Big Sky,-4.2331,6300,732,1541,.475,510,975,.523,222,566,.392,568,767,.741,265,800,1065,407,131,123,382,558,2254,72.7,Pac-12,9.0438,7701,996,2123,.469,792,1562,.507,204,561,.364,573,870,.659,465,984,1449,574,223,173,387,630,2769,72.9,1
WCC,5.3636,7105,972,1963,.495,717,1320,.543,255,643,.397,562,793,.709,343,948,1291,525,235,142,419,659,2761,76.7,Big 12,8.3434,6954,898,1941,.463,659,1285,.513,239,656,.364,693,964,.719,332,871,1203,463,260,160,356,680,2728,80.2,0
Big 12,8.9733,6676,909,2034,.447,624,1282,.487,285,752,.379,601,802,.749,398,844,1242,483,224,108,376,625,2704,81.9,Summit,-0.0233,6625,888,1759,.505,712,1276,.558,176,483,.364,540,719,.751,307,774,1081,382,206,145,325,588,2492,75.5,1
MWC,4.8636,7251,873,2009,.435,687,1490,.461,186,519,.358,598,902,.663,470,894,1364,356,274,183,355,600,2530,70.3,WAC,-2.5836,7275,936,1918,.488,742,1395,.532,194,523,.371,705,1027,.686,428,918,1346,474,169,224,457,614,2771,77.0,0
Big Ten,8.5032,6400,719,1684,.427,531,1120,.474,188,564,.333,511,713,.717,278,781,1059,304,222,99,349,660,2137,66.8,Big 12,10.1138,7698,959,2108,.455,679,1383,.491,280,725,.386,645,949,.680,525,931,1456,563,197,202,440,648,2843,74.8,1
Big East,7.1735,7000,957,1927,.497,601,1068,.563,356,859,.414,486,654,.743,293,899,1192,614,139,49,342,618,2756,78.7,Sun Belt,-0.2835,7149,988,2127,.465,742,1457,.509,246,670,.367,613,913,.671,464,865,1329,472,250,144,459,734,2835,81.0,0
WCC,5.7235,7123,1012,2186,.463,835,1687,.495,177,499,.355,730,1055,.692,463,969,1432,544,251,103,395,690,2931,83.7,Pac-12,8.0534,6925,928,1977,.469,669,1311,.510,259,666,.389,668,865,.772,356,803,1159,492,263,113,389,725,2783,81.9,1
Big Ten,10.1938,7625,927,2019,.459,630,1229,.513,297,790,.376,642,861,.746,337,929,1266,468,183,127,307,574,2793,73.5,Patriot,-3.2533,6626,748,1527,.490,541,981,.551,207,546,.379,378,535,.707,232,754,986,492,198,110,464,567,2081,63.1,0
WCC,5.3636,7105,972,1963,.495,717,1320,.543,255,643,.397,562,793,.709,343,948,1291,525,235,142,419,659,2761,76.7,Pac-12,9.0438,7701,996,2123,.469,792,1562,.507,204,561,.364,573,870,.659,465,984,1449,574,223,173,387,630,2769,72.9,1
MWC,4.8636,7251,873,2009,.435,687,1490,.461,186,519,.358,598,902,.663,470,894,1364,356,274,183,355,600,2530,70.3,Summit,-0.0233,6625,888,1759,.505,712,1276,.558,176,483,.364,540,719,.751,307,774,1081,382,206,145,325,588,2492,75.5,0
Big East,7.1735,7000,957,1927,.497,601,1068,.563,356,859,.414,486,654,.743,293,899,1192,614,139,49,342,618,2756,78.7,Big 12,10.1138,7698,959,2108,.455,679,1383,.491,280,725,.386,645,949,.680,525,931,1456,563,197,202,440,648,2843,74.8,1
Big Ten,10.1938,7625,927,2019,.459,630,1229,.513,297,790,.376,642,861,.746,337,929,1266,468,183,127,307,574,2793,73.5,Pac-12,8.0534,6925,928,1977,.469,669,1311,.510,259,666,.389,668,865,.772,356,803,1159,492,263,113,389,725,2783,81.9,0
MWC,4.8636,7251,873,2009,.435,687,1490,.461,186,519,.358,598,902,.663,470,894,1364,356,274,183,355,600,2530,70.3,Pac-12,9.0438,7701,996,2123,.469,792,1562,.507,204,561,.364,573,870,.659,465,984,1449,574,223,173,387,630,2769,72.9,1
Big Ten,10.1938,7625,927,2019,.459,630,1229,.513,297,790,.376,642,861,.746,337,929,1266,468,183,127,307,574,2793,73.5,Big 12,10.1138,7698,959,2108,.455,679,1383,.491,280,725,.386,645,949,.680,525,931,1456,563,197,202,440,648,2843,74.8,0
Pac-12,9.0438,7701,996,2123,.469,792,1562,.507,204,561,.364,573,870,.659,465,984,1449,574,223,173,387,630,2769,72.9,Big Ten,10.1938,7625,927,2019,.459,630,1229,.513,297,790,.376,642,861,.746,337,929,1266,468,183,127,307,574,2793,73.5,1
AAC,8.6240,8050,971,2163,.449,684,1422,.481,287,741,.387,644,829,.777,387,1002,1389,488,281,230,457,719,2873,71.8,SEC,8.5439,7799,945,2056,.460,690,1345,.513,255,711,.359,582,871,.668,437,948,1385,509,274,118,418,611,2727,69.9,0
Big Ten,10.1938,7625,927,2019,.459,630,1229,.513,297,790,.376,642,861,.746,337,929,1266,468,183,127,307,574,2793,73.5,SEC,9.8940,8074,1004,2213,.454,801,1602,.500,203,611,.332,781,1146,.682,562,1045,1607,446,189,236,469,732,2992,74.8,1
AAC,8.6240,8050,971,2163,.449,684,1422,.481,287,741,.387,644,829,.777,387,1002,1389,488,281,230,457,719,2873,71.8,SEC,9.8940,8074,1004,2213,.454,801,1602,.500,203,611,.332,781,1146,.682,562,1045,1607,446,189,236,469,732,2992,74.8,0
Big Ten,8.3836,7253,951,1971,.482,694,1334,.520,257,637,.403,672,904,.743,439,831,1270,514,256,130,469,598,2831,78.6,CAA,-2.2836,7250,818,1941,.421,607,1313,.462,211,628,.336,499,714,.699,365,699,1064,423,272,166,401,620,2346,65.2,0
ACC,7.1735,7026,985,1987,.496,801,1516,.528,184,471,.391,554,813,.681,396,790,1186,511,227,147,433,544,2708,77.4,A-10,5.2034,6800,851,1986,.428,608,1246,.488,243,740,.328,511,707,.723,381,676,1057,497,267,126,366,558,2456,72.2,1
Pac-12,7.7733,6624,833,1875,.444,699,1432,.488,134,443,.302,418,585,.715,361,773,1134,468,192,154,417,549,2218,67.2,MWC,5.7135,7024,872,2002,.436,645,1313,.491,227,689,.329,525,747,.703,418,863,1281,562,253,203,487,593,2498,71.4,0
Big Sky,-4.2132,6525,760,1635,.465,541,1046,.517,219,589,.372,499,651,.767,248,657,905,405,187,100,391,543,2238,69.9,Big East,8.5740,8050,1007,2293,.439,774,1597,.485,233,696,.335,569,843,.675,560,820,1380,562,360,248,495,637,2816,70.4,1
A-10,6.0836,7226,869,1931,.450,630,1243,.507,239,688,.347,518,744,.696,419,794,1213,465,206,94,474,644,2495,69.3,Patriot,-1.9634,6800,818,1807,.453,661,1369,.483,157,438,.358,484,652,.742,308,834,1142,455,118,139,321,498,2277,67.0,0
Southern,-3.4534,6825,837,1813,.462,581,1119,.519,256,694,.369,560,704,.795,306,742,1048,473,189,101,371,601,2490,73.2,Big East,8.5835,7100,842,1844,.457,695,1347,.516,147,497,.296,551,755,.730,418,698,1116,483,231,123,471,590,2382,68.1,1
Big Ten,10.0836,7225,858,2084,.412,578,1211,.477,280,873,.321,469,646,.726,427,671,1098,365,245,142,411,648,2465,68.5,Pac-12,7.9533,6700,775,1788,.433,597,1271,.470,178,517,.344,502,732,.686,378,750,1128,328,230,105,439,525,2230,67.6,0
Big West,1.0535,7026,824,1839,.448,599,1249,.480,225,590,.381,471,684,.689,333,704,1037,510,194,46,390,621,2344,67.0,ACC,7.8836,7225,895,1968,.455,641,1267,.506,254,701,.362,465,680,.684,357,822,1179,408,223,159,377,525,2509,69.7,1
Big Ten,8.3836,7253,951,1971,.482,694,1334,.520,257,637,.403,672,904,.743,439,831,1270,514,256,130,469,598,2831,78.6,A-10,5.2034,6800,851,1986,.428,608,1246,.488,243,740,.328,511,707,.723,381,676,1057,497,267,126,366,558,2456,72.2,0
Pac-12,7.7733,6624,833,1875,.444,699,1432,.488,134,443,.302,418,585,.715,361,773,1134,468,192,154,417,549,2218,67.2,Big East,8.5740,8050,1007,2293,.439,774,1597,.485,233,696,.335,569,843,.675,560,820,1380,562,360,248,495,637,2816,70.4,1
Big East,8.5835,7100,842,1844,.457,695,1347,.516,147,497,.296,551,755,.730,418,698,1116,483,231,123,471,590,2382,68.1,A-10,6.0836,7226,869,1931,.450,630,1243,.507,239,688,.347,518,744,.696,419,794,1213,465,206,94,474,644,2495,69.3,0
Big Ten,10.0836,7225,858,2084,.412,578,1211,.477,280,873,.321,469,646,.726,427,671,1098,365,245,142,411,648,2465,68.5,ACC,7.8836,7225,895,1968,.455,641,1267,.506,254,701,.362,465,680,.684,357,822,1179,408,223,159,377,525,2509,69.7,1
Big East,8.5740,8050,1007,2293,.439,774,1597,.485,233,696,.335,569,843,.675,560,820,1380,562,360,248,495,637,2816,70.4,Big Ten,8.3836,7253,951,1971,.482,694,1334,.520,257,637,.403,672,904,.743,439,831,1270,514,256,130,469,598,2831,78.6,0
ACC,7.8836,7225,895,1968,.455,641,1267,.506,254,701,.362,465,680,.684,357,822,1179,408,223,159,377,525,2509,69.7,Big East,8.5835,7100,842,1844,.457,695,1347,.516,147,497,.296,551,755,.730,418,698,1116,483,231,123,471,590,2382,68.1,1
Big East,8.5740,8050,1007,2293,.439,774,1597,.485,233,696,.335,569,843,.675,560,820,1380,562,360,248,495,637,2816,70.4,Big East,8.5835,7100,842,1844,.457,695,1347,.516,147,497,.296,551,755,.730,418,698,1116,483,231,123,471,590,2382,68.1,0
MEAC,-6.3037,7425,776,1927,.403,561,1220,.460,215,707,.304,532,809,.658,387,779,1166,405,261,165,564,716,2299,62.1,Big East,9.1340,8125,1048,2300,.456,818,1609,.508,230,691,.333,652,920,.709,531,854,1385,584,430,168,495,727,2978,74.5,1
MWC,5.8935,7024,881,1961,.449,701,1429,.491,180,532,.338,611,855,.715,493,804,1297,445,162,74,389,600,2553,72.9,SEC,6.0034,6850,924,2015,.459,709,1380,.514,215,635,.339,525,706,.744,454,812,1266,472,229,119,442,567,2588,76.1,0
Big 12,6.7333,6725,814,1854,.439,631,1274,.495,183,580,.316,560,751,.746,354,756,1110,398,248,155,411,598,2371,71.8,Pac-12,5.7737,7526,944,2110,.447,752,1533,.491,192,577,.333,570,809,.705,451,834,1285,484,314,146,555,651,2650,71.6,1
A-10,4.2835,7050,808,1812,.446,598,1195,.500,210,617,.340,562,798,.704,306,726,1032,453,267,109,383,603,2388,68.2,WAC,0.7035,7050,832,1828,.455,695,1390,.500,137,438,.313,554,845,.656,429,806,1235,401,198,193,506,525,2355,67.3,0
WCC,3.3135,7026,910,1939,.469,637,1211,.526,273,728,.375,517,713,.725,422,777,1199,502,214,98,416,612,2610,74.6,CUSA,2.7036,7251,976,2071,.471,756,1479,.511,220,592,.372,509,771,.660,438,805,1243,605,321,231,523,651,2681,74.5,1
Big Ten,10.5536,7199,882,1921,.459,705,1398,.504,177,523,.338,507,710,.714,421,820,1241,474,289,140,489,579,2448,68.0,Horizon,-1.1334,6824,823,1699,.484,570,1019,.559,253,680,.372,521,713,.731,303,705,1008,467,232,114,486,586,2420,71.2,0
Big East,6.9334,6875,791,1963,.403,561,1234,.455,230,729,.316,450,696,.647,488,731,1219,415,240,208,432,605,2262,66.5,MVC,5.1636,7199,942,1882,.501,635,1140,.557,307,742,.414,489,644,.759,300,872,1172,609,174,92,443,588,2680,74.4,1
ACC,9.5436,7200,960,2033,.472,690,1357,.508,270,676,.399,588,796,.739,337,782,1119,515,232,135,383,645,2778,77.2,AEC,-4.5335,7025,761,1748,.435,548,1173,.467,213,575,.370,516,700,.737,345,677,1022,394,192,71,468,564,2251,64.3,0
MWC,5.8935,7024,881,1961,.449,701,1429,.491,180,532,.338,611,855,.715,493,804,1297,445,162,74,389,600,2553,72.9,Big East,9.1340,8125,1048,2300,.456,818,1609,.508,230,691,.333,652,920,.709,531,854,1385,584,430,168,495,727,2978,74.5,1
Pac-12,5.7737,7526,944,2110,.447,752,1533,.491,192,577,.333,570,809,.705,451,834,1285,484,314,146,555,651,2650,71.6,A-10,4.2835,7050,808,1812,.446,598,1195,.500,210,617,.340,562,798,.704,306,726,1032,453,267,109,383,603,2388,68.2,0
CUSA,2.7036,7251,976,2071,.471,756,1479,.511,220,592,.372,509,771,.660,438,805,1243,605,321,231,523,651,2681,74.5,Big Ten,10.5536,7199,882,1921,.459,705,1398,.504,177,523,.338,507,710,.714,421,820,1241,474,289,140,489,579,2448,68.0,1
ACC,9.5436,7200,960,2033,.472,690,1357,.508,270,676,.399,588,796,.739,337,782,1119,515,232,135,383,645,2778,77.2,MVC,5.1636,7199,942,1882,.501,635,1140,.557,307,742,.414,489,644,.759,300,872,1172,609,174,92,443,588,2680,74.4,0
Pac-12,5.7737,7526,944,2110,.447,752,1533,.491,192,577,.333,570,809,.705,451,834,1285,484,314,146,555,651,2650,71.6,Big East,9.1340,8125,1048,2300,.456,818,1609,.508,230,691,.333,652,920,.709,531,854,1385,584,430,168,495,727,2978,74.5,1
ACC,9.5436,7200,960,2033,.472,690,1357,.508,270,676,.399,588,796,.739,337,782,1119,515,232,135,383,645,2778,77.2,Big Ten,10.5536,7199,882,1921,.459,705,1398,.504,177,523,.338,507,710,.714,421,820,1241,474,289,140,489,579,2448,68.0,0
ACC,9.5436,7200,960,2033,.472,690,1357,.508,270,676,.399,588,796,.739,337,782,1119,515,232,135,383,645,2778,77.2,Big East,9.1340,8125,1048,2300,.456,818,1609,.508,230,691,.333,652,920,.709,531,854,1385,584,430,168,495,727,2978,74.5,1
WCC,4.1835,7000,961,1934,.497,735,1325,.555,226,609,.371,548,777,.705,409,786,1195,530,277,96,393,551,2696,77.0,SWAC,-10.3133,6599,761,1757,.433,535,1138,.470,226,619,.365,475,689,.689,288,747,1035,376,244,134,359,562,2223,67.4,0
Big East,5.6333,6675,837,1775,.472,674,1308,.515,163,467,.349,445,666,.668,425,642,1067,537,218,131,364,575,2282,69.2,MVC,6.0939,7800,954,2166,.440,695,1401,.496,259,765,.339,553,791,.699,512,843,1355,530,289,173,492,700,2720,69.7,1
SEC,4.1436,7275,977,2230,.438,739,1495,.494,238,735,.324,587,866,.678,466,785,1251,450,297,185,395,606,2779,77.2,Big Ten,9.7335,7100,823,1960,.420,564,1175,.480,259,785,.330,369,582,.634,401,801,1202,465,200,153,334,491,2274,65.0,0
Big 12,6.5335,7000,872,2002,.436,634,1344,.472,238,658,.362,432,631,.685,470,675,1145,557,247,129,403,631,2414,69.0,A-10,4.4634,6848,871,1931,.451,609,1236,.493,262,695,.377,446,605,.737,332,626,958,481,263,119,390,520,2450,72.1,1
Pac-12,7.4735,7026,880,1933,.455,611,1208,.506,269,725,.371,541,722,.749,393,779,1172,476,234,134,458,584,2570,73.4,OVC,-0.9633,6625,906,1844,.491,627,1115,.562,279,729,.383,442,604,.732,306,660,966,516,322,88,440,604,2533,76.8,0
MWC,6.6335,7050,768,1815,.423,547,1186,.461,221,629,.351,598,829,.721,335,788,1123,505,220,134,402,542,2355,67.3,Ivy,0.1630,6077,677,1425,.475,486,945,.514,191,480,.398,504,697,.723,219,577,796,392,218,126,399,457,2049,68.3,1
Big 12,6.1335,7100,962,2111,.456,616,1187,.519,346,924,.374,509,696,.731,422,816,1238,560,223,97,460,593,2779,79.4,Big East,7.2235,7199,892,1929,.462,664,1312,.506,228,617,.370,438,618,.709,387,759,1146,587,175,132,393,495,2450,70.0,0
MAAC,-0.0234,6975,956,2106,.454,673,1335,.504,283,771,.367,538,689,.781,395,699,1094,523,222,101,421,582,2733,80.4,Big Ten,9.3237,7426,928,2057,.451,701,1419,.494,227,638,.356,516,729,.708,378,841,1219,493,248,162,377,590,2599,70.2,1
MVC,6.0939,7800,954,2166,.440,695,1401,.496,259,765,.339,553,791,.699,512,843,1355,530,289,173,492,700,2720,69.7,WCC,4.1835,7000,961,1934,.497,735,1325,.555,226,609,.371,548,777,.705,409,786,1195,530,277,96,393,551,2696,77.0,0
SEC,4.1436,7275,977,2230,.438,739,1495,.494,238,735,.324,587,866,.678,466,785,1251,450,297,185,395,606,2779,77.2,A-10,4.4634,6848,871,1931,.451,609,1236,.493,262,695,.377,446,605,.737,332,626,958,481,263,119,390,520,2450,72.1,1
Pac-12,7.4735,7026,880,1933,.455,611,1208,.506,269,725,.371,541,722,.749,393,779,1172,476,234,134,458,584,2570,73.4,Ivy,0.1630,6077,677,1425,.475,486,945,.514,191,480,.398,504,697,.723,219,577,796,392,218,126,399,457,2049,68.3,0
Big 12,6.1335,7100,962,2111,.456,616,1187,.519,346,924,.374,509,696,.731,422,816,1238,560,223,97,460,593,2779,79.4,Big Ten,9.3237,7426,928,2057,.451,701,1419,.494,227,638,.356,516,729,.708,378,841,1219,493,248,162,377,590,2599,70.2,1
MVC,6.0939,7800,954,2166,.440,695,1401,.496,259,765,.339,553,791,.699,512,843,1355,530,289,173,492,700,2720,69.7,A-10,4.4634,6848,871,1931,.451,609,1236,.493,262,695,.377,446,605,.737,332,626,958,481,263,119,390,520,2450,72.1,0
Pac-12,7.4735,7026,880,1933,.455,611,1208,.506,269,725,.371,541,722,.749,393,779,1172,476,234,134,458,584,2570,73.4,Big Ten,9.3237,7426,928,2057,.451,701,1419,.494,227,638,.356,516,729,.708,378,841,1219,493,248,162,377,590,2599,70.2,1
MVC,6.0939,7800,954,2166,.440,695,1401,.496,259,765,.339,553,791,.699,512,843,1355,530,289,173,492,700,2720,69.7,Big Ten,9.3237,7426,928,2057,.451,701,1419,.494,227,638,.356,516,729,.708,378,841,1219,493,248,162,377,590,2599,70.2,0
Sun Belt,-1.1436,7225,837,1959,.427,611,1250,.489,226,709,.319,509,755,.674,441,763,1204,400,223,115,537,691,2409,66.9,Big 12,7.5437,7525,985,2049,.481,769,1455,.529,216,594,.364,596,809,.737,399,955,1354,575,260,247,517,620,2782,75.2,1
ACC,8.0136,7225,1023,2321,.441,751,1598,.470,272,723,.376,442,655,.675,478,776,1254,616,303,117,433,539,2762,76.7,Big East,8.5334,6925,732,1760,.416,528,1143,.462,204,617,.331,639,889,.719,383,733,1116,413,263,114,533,651,2307,67.9,0
MAC,0.1733,6700,852,1874,.455,623,1185,.526,229,689,.332,436,678,.643,425,720,1145,485,231,189,458,577,2369,71.8,A-10,4.4736,7252,1010,2243,.450,729,1443,.505,281,800,.351,469,669,.701,479,676,1155,521,422,109,407,708,2770,76.9,1
Big Ten,10.0539,7876,1093,2260,.484,797,1491,.535,296,769,.385,450,642,.701,416,830,1246,565,239,108,368,496,2932,75.2,Summit,-3.2735,7100,910,1938,.470,640,1244,.514,270,694,.389,478,627,.762,331,794,1125,506,175,78,365,492,2568,73.4,0
Pac-12,7.8235,7100,961,2131,.451,790,1617,.489,171,514,.333,511,706,.724,387,778,1165,559,283,127,391,526,2604,74.4,Big Ten,10.3034,6825,815,1838,.443,631,1292,.488,184,546,.337,523,764,.685,501,685,1186,503,253,187,467,605,2337,68.7,1
SEC,6.8337,7400,960,2010,.478,660,1216,.543,300,794,.378,422,623,.677,381,798,1179,540,265,120,401,518,2642,71.4,Southland,-3.7732,6400,919,2007,.458,730,1404,.520,189,603,.313,532,775,.686,435,698,1133,489,307,151,448,619,2559,80.0,0
Big 12,7.0932,6450,803,1847,.435,644,1354,.476,159,493,.323,495,654,.757,377,689,1066,394,206,89,376,557,2260,70.6,MWC,6.1934,6824,839,1916,.438,637,1298,.491,202,618,.327,476,697,.683,376,768,1144,425,235,155,410,497,2356,69.3,1
A-Sun,-2.0737,7475,976,2112,.462,729,1390,.524,247,722,.342,497,736,.675,412,814,1226,523,331,139,545,649,2696,72.9,Big East,7.5932,6500,737,1627,.453,548,1091,.502,189,536,.353,407,599,.679,297,662,959,474,240,123,407,556,2070,64.7,0
ACC,8.0136,7225,1023,2321,.441,751,1598,.470,272,723,.376,442,655,.675,478,776,1254,616,303,117,433,539,2762,76.7,Big 12,7.5437,7525,985,2049,.481,769,1455,.529,216,594,.364,596,809,.737,399,955,1354,575,260,247,517,620,2782,75.2,1
Big Ten,10.0539,7876,1093,2260,.484,797,1491,.535,296,769,.385,450,642,.701,416,830,1246,565,239,108,368,496,2932,75.2,A-10,4.4736,7252,1010,2243,.450,729,1443,.505,281,800,.351,469,669,.701,479,676,1155,521,422,109,407,708,2770,76.9,0
Big Ten,10.3034,6825,815,1838,.443,631,1292,.488,184,546,.337,523,764,.685,501,685,1186,503,253,187,467,605,2337,68.7,SEC,6.8337,7400,960,2010,.478,660,1216,.543,300,794,.378,422,623,.677,381,798,1179,540,265,120,401,518,2642,71.4,1
A-Sun,-2.0737,7475,976,2112,.462,729,1390,.524,247,722,.342,497,736,.675,412,814,1226,523,331,139,545,649,2696,72.9,MWC,6.1934,6824,839,1916,.438,637,1298,.491,202,618,.327,476,697,.683,376,768,1144,425,235,155,410,497,2356,69.3,0
Big 12,7.5437,7525,985,2049,.481,769,1455,.529,216,594,.364,596,809,.737,399,955,1354,575,260,247,517,620,2782,75.2,Big Ten,10.0539,7876,1093,2260,.484,797,1491,.535,296,769,.385,450,642,.701,416,830,1246,565,239,108,368,496,2932,75.2,1
SEC,6.8337,7400,960,2010,.478,660,1216,.543,300,794,.378,422,623,.677,381,798,1179,540,265,120,401,518,2642,71.4,A-Sun,-2.0737,7475,976,2112,.462,729,1390,.524,247,722,.342,497,736,.675,412,814,1226,523,331,139,545,649,2696,72.9,0
